n_points,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
5,10.0,10.0,100,4.98,0.1407052941362897,0.996,0.028141058827257946,0.004,0.028141058827257943,0.0,0.0,0.003999999999999999,0.028141058827257936,0.02,0.1407052941362897,4.98,0.1407052941362897,0.02,0.1407052941362897,0.0,0.0,19.98,0.14070529413629035,18.82,1.871530459978214,0.02,0.1407052941362897,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,11.0,11.0,100,4.94,0.23868325657594192,0.988,0.047736651315188394,0.012000000000000002,0.04773665131518841,0.0,0.0,0.007999999999999998,0.03938927711338646,0.06,0.238683256575942,4.94,0.23868325657594192,0.05,0.21904291355759034,0.01,0.09999999999999998,19.93,0.2931886695621027,18.7,1.888294618341261,0.07,0.2931886695621029,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,12.0,12.0,100,4.92,0.2726599243442907,0.9840000000000001,0.054531984868858116,0.016,0.05453198486885816,0.0,0.0,0.003999999999999999,0.028141058827257932,0.08,0.2726599243442907,4.92,0.2726599243442907,0.08,0.2726599243442907,0.0,0.0,19.92,0.27265992434429076,18.5,2.19963265987388,0.08,0.2726599243442907,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,13.0,13.0,100,4.9,0.30151134457776363,0.98,0.0603022689155527,0.02,0.06030226891555273,0.0,0.0,0.003999999999999999,0.02814105882725793,0.1,0.30151134457776363,4.9,0.30151134457776363,0.07,0.25643239997624273,0.03,0.1714466079977653,19.87,0.41814887880811646,18.39,2.3736559195136997,0.13,0.4181488788081164,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,14.0,14.0,100,4.87,0.3379976689896312,0.9740000000000001,0.0675995337979262,0.026000000000000002,0.06759953379792623,0.0,0.0,0.005999999999999998,0.03428932159955305,0.13,0.33799766898963113,4.87,0.3379976689896312,0.1,0.3015113445777637,0.03,0.1714466079977653,19.83,0.4934930126509937,18.25,2.4878492597812154,0.17,0.49349301265099343,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,15.0,15.0,100,4.8,0.40201512610368473,0.96,0.08040302522073696,0.04,0.08040302522073697,0.0,0.0,0.013999999999999997,0.05128647999524856,0.2,0.40201512610368484,4.8,0.40201512610368473,0.16,0.36845294917747057,0.04,0.19694638556693236,19.76,0.5148305595538252,18.11,2.561939763838204,0.24,0.5148305595538256,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,16.0,16.0,100,4.77,0.4461960433384738,0.9540000000000001,0.08923920866769475,0.046000000000000006,0.08923920866769476,0.0,0.0,0.006,0.034289321599553044,0.23,0.4461960433384737,4.77,0.4461960433384738,0.17,0.3775251680686368,0.06,0.238683256575942,19.69,0.6771150924952484,18.01,2.649547321732717,0.31,0.677115092495248,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,17.0,17.0,100,4.73,0.48938221207451904,0.946,0.09787644241490379,0.054000000000000006,0.09787644241490377,0.0,0.0,0.008,0.03938927711338647,0.27,0.4893822120745192,4.73,0.48938221207451904,0.2,0.4264014327112209,0.07,0.25643239997624273,19.63,0.7869516689688945,17.86,2.7997835414167063,0.37,0.786951668968895,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,18.0,18.0,100,4.66,0.5359782899266792,0.932,0.10719565798533578,0.068,0.10719565798533578,0.0,0.0,0.013999999999999999,0.058637733912420574,0.34,0.5359782899266791,4.66,0.5359782899266792,0.24,0.45215533220835125,0.1,0.36237153766973934,19.55,0.8211226608993469,17.84,2.848781415896199,0.45,0.821122660899347,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,19.0,19.0,100,4.61,0.5842201051942079,0.922,0.11684402103884156,0.07800000000000001,0.11684402103884158,0.0,0.0,0.01,0.043808582711518065,0.39,0.5842201051942079,4.61,0.5842201051942079,0.26,0.4845074558223792,0.13,0.3666666666666667,19.45,0.9252354327740612,17.8,2.83199611938329,0.55,0.9252354327740622,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,20.0,20.0,100,4.58,0.6224746962525848,0.9159999999999999,0.12449493925051694,0.084,0.12449493925051695,0.0,0.0,0.006000000000000001,0.034289321599553065,0.42,0.6224746962525848,4.58,0.6224746962525848,0.24,0.4739688435398098,0.18,0.43531017619043716,19.37,1.0313764461812054,17.72,2.8535995344529863,0.63,1.0313764461812058,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,21.0,21.0,100,4.52,0.6432242017658959,0.904,0.12864484035317914,0.09600000000000002,0.12864484035317916,0.0,0.0,0.011999999999999997,0.05555959581268286,0.48,0.6432242017658957,4.52,0.6432242017658959,0.34,0.5359782899266791,0.14,0.3765875486765088,19.31,1.0889249633273983,17.66,2.825640179542049,0.69,1.0889249633273983,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,22.0,22.0,100,4.48,0.6887259501016598,0.8959999999999999,0.13774519002033198,0.10400000000000001,0.137745190020332,0.0,0.0,0.008000000000000002,0.039389277113386474,0.52,0.68872595010166,4.48,0.6887259501016598,0.4,0.6030226891555271,0.12,0.35618630921006333,19.33,0.9852959356498329,17.72,2.770989685723107,0.67,0.9852959356498335,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,23.0,23.0,100,4.47,0.7028800779936816,0.894,0.14057601559873634,0.10600000000000001,0.14057601559873634,0.0,0.0,0.0020000000000000005,0.020000000000000004,0.53,0.7028800779936815,4.47,0.7028800779936816,0.37,0.562372319964831,0.16,0.3949172013974523,19.26,1.1247446399296623,17.75,2.7131367660166177,0.74,1.124744639929662,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,24.0,24.0,100,4.4,0.7247430753394787,0.88,0.14494861506789575,0.12,0.14494861506789575,0.0,0.0,0.013999999999999999,0.05863773391242057,0.6,0.7247430753394787,4.4,0.7247430753394787,0.49,0.6741249472052229,0.11,0.3450955072018601,19.25,1.028630549848102,17.78,2.646056719274203,0.75,1.0286305498481019,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,25.0,25.0,100,4.35,0.7703468981143127,0.87,0.15406937962286252,0.13,0.15406937962286257,0.0,0.0,0.01,0.043808582711518065,0.65,0.7703468981143129,4.35,0.7703468981143127,0.49,0.6589707309451796,0.16,0.4431293675255978,19.18,1.0766577539738058,17.75,2.629955639676583,0.82,1.0766577539738056,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,26.0,26.0,100,4.31,0.8001893715259094,0.862,0.16003787430518196,0.138,0.16003787430518193,0.0,0.0,0.008,0.03938927711338648,0.69,0.8001893715259096,4.31,0.8001893715259094,0.57,0.7142842712828136,0.12,0.38349798835288185,19.21,1.007998316496911,17.75,2.4633679826980424,0.79,1.0079983164969109,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,27.0,27.0,100,4.26,0.8362977576162328,0.852,0.16725955152324656,0.14800000000000002,0.1672595515232466,0.0,0.0,0.010000000000000002,0.04380858271151807,0.74,0.8362977576162329,4.26,0.8362977576162328,0.61,0.723278171336114,0.13,0.4181488788081164,19.12,1.1395551143256997,17.72,2.322833518691246,0.88,1.1395551143256997,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,28.0,28.0,100,4.23,0.8391313449880266,0.846,0.16782626899760525,0.154,0.16782626899760522,0.0,0.0,0.006,0.03428932159955306,0.77,0.8391313449880266,4.23,0.8391313449880266,0.65,0.7703468981143127,0.12,0.38349798835288174,19.12,1.056772291824344,17.78,2.2091636517931486,0.88,1.056772291824344,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,29.0,29.0,100,4.2,0.828775414010748,0.84,0.16575508280214962,0.16,0.16575508280214962,0.0,0.0,0.005999999999999998,0.034289321599553044,0.8,0.8287754140107481,4.2,0.828775414010748,0.66,0.7278028371042322,0.14,0.4025173313289777,19.09,1.0258773037864921,17.77,2.178197753773852,0.91,1.0258773037864923,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,30.0,30.0,100,4.17,0.8652085636341442,0.8340000000000001,0.17304171272682878,0.166,0.17304171272682878,0.0,0.0,0.006000000000000001,0.03428932159955306,0.83,0.8652085636341438,4.17,0.8652085636341442,0.68,0.8273115763993902,0.15,0.41132945334843124,19.03,1.0488570017409475,17.76,2.132575623015228,0.97,1.0488570017409475,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,31.0,31.0,100,4.11,0.8977525248973661,0.8220000000000001,0.1795505049794732,0.17800000000000002,0.17955050497947322,0.0,0.0,0.011999999999999997,0.0477366513151884,0.89,0.897752524897366,4.11,0.8977525248973661,0.82,0.8805416147766869,0.07,0.3258245174347937,19.07,0.9666666666666662,17.78,2.077197023574672,0.93,0.9666666666666665,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,32.0,32.0,100,4.1,0.8932971498777986,0.82,0.17865942997555967,0.18,0.17865942997555967,0.0,0.0,0.0019999999999999996,0.019999999999999993,0.9,0.8932971498777986,4.1,0.8932971498777986,0.77,0.8270062840990955,0.13,0.4181488788081164,19.01,1.0492421507493341,17.84,2.0236979852126,0.99,1.049242150749335,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,33.0,33.0,100,4.07,0.8791065253018446,0.8140000000000001,0.1758213050603689,0.18600000000000003,0.17582130506036892,0.0,0.0,0.005999999999999998,0.034289321599553044,0.93,0.8791065253018446,4.07,0.8791065253018446,0.82,0.8211841659112981,0.11,0.3732196796699355,18.99,1.01995246472717,17.77,2.083387878073848,1.01,1.0199524647271705,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,34.0,34.0,100,4.03,0.915136463853751,0.8059999999999999,0.18302729277075017,0.19400000000000003,0.18302729277075017,0.0,0.0,0.007999999999999998,0.03938927711338646,0.97,0.9151364638537511,4.03,0.915136463853751,0.87,0.8605260312768293,0.1,0.36237153766973934,18.95,1.0576799462440747,17.62,2.1824830636759414,1.05,1.0576799462440747,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,35.0,35.0,100,4.01,0.915577865767204,0.802,0.18311557315344076,0.198,0.18311557315344076,0.0,0.0,0.004,0.02814105882725794,0.99,0.9155778657672039,4.01,0.915577865767204,0.88,0.9241977137720125,0.11,0.3732196796699355,18.91,1.025877303786492,17.67,2.0550750189064457,1.09,1.0258773037864917,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,36.0,36.0,100,3.95,0.9252354327740621,0.79,0.18504708655481247,0.21,0.18504708655481242,0.0,0.0,0.012000000000000002,0.04773665131518841,1.05,0.9252354327740622,3.95,0.9252354327740621,0.94,0.8969082698049142,0.11,0.3732196796699355,18.87,1.0313764461812058,17.59,2.0601804373266526,1.13,1.031376446181206,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,37.0,37.0,100,3.89,0.9416834270431208,0.778,0.18833668540862417,0.22200000000000003,0.18833668540862417,0.0,0.0,0.012000000000000002,0.0477366513151884,1.11,0.9416834270431208,3.89,0.9416834270431208,1.0,0.9320337272260425,0.11,0.3732196796699355,18.79,1.0664298979645717,17.54,2.148149309183478,1.21,1.0664298979645719,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,38.0,38.0,100,3.86,0.932250454057765,0.772,0.186450090811553,0.228,0.186450090811553,0.0,0.0,0.006,0.034289321599553065,1.14,0.932250454057765,3.86,0.932250454057765,1.0,0.9534625892455925,0.14,0.40251733132897766,18.72,1.07383951926315,17.49,2.153198231994125,1.28,1.07383951926315,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,39.0,39.0,100,3.83,0.9326296048260425,0.7660000000000001,0.18652592096520848,0.234,0.1865259209652085,0.0,0.0,0.006000000000000001,0.04454030067072273,1.17,0.9326296048260425,3.83,0.9326296048260425,1.06,0.9515537533185108,0.11,0.3993681878855018,18.75,1.0286305498481016,17.47,2.2583403220287708,1.25,1.0286305498481016,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,40.0,40.0,100,3.78,0.9382984815100365,0.7560000000000001,0.18765969630200732,0.24400000000000002,0.18765969630200732,0.0,0.0,0.009999999999999998,0.04380858271151805,1.22,0.9382984815100365,3.78,0.9382984815100365,1.07,0.8791065253018445,0.15,0.4351941398892446,18.66,1.1211465992320975,17.44,2.1523771214002605,1.34,1.1211465992320975,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,41.0,41.0,100,3.77,0.9412542674323429,0.754,0.18825085348646856,0.24600000000000002,0.18825085348646858,0.0,0.0,0.0020000000000000005,0.02,1.23,0.9412542674323429,3.77,0.9412542674323429,1.13,0.9282872247947679,0.1,0.36237153766973934,18.69,1.060731594302496,17.42,2.1610883902105975,1.31,1.0607315943024962,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,42.0,42.0,100,3.74,0.9387289924211998,0.748,0.18774579848423997,0.252,0.18774579848423997,0.0,0.0,0.006000000000000001,0.034289321599553065,1.26,0.9387289924211999,3.74,0.9387289924211998,1.1,0.9265990819042822,0.16,0.506921785850339,18.61,1.136137351207186,17.38,2.2373324665003556,1.39,1.1361373512071862,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,43.0,43.0,100,3.69,0.96079722789531,0.738,0.19215944557906212,0.262,0.1921594455790621,0.0,0.0,0.01,0.04380858271151806,1.31,0.9607972278953105,3.69,0.96079722789531,1.17,0.9540450828980881,0.14,0.4025173313289777,18.56,1.1130084810044707,17.39,2.164427747638502,1.44,1.1130084810044703,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,44.0,44.0,100,3.63,0.9811866655877836,0.726,0.19623733311755673,0.274,0.19623733311755673,0.0,0.0,0.012000000000000002,0.0477366513151884,1.37,0.9811866655877834,3.63,0.9811866655877836,1.21,0.9459643147859672,0.16,0.44312936752559784,18.52,1.123486636423515,17.32,2.0786553540229034,1.48,1.123486636423514,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,45.0,45.0,100,3.6,0.9847319278346619,0.72,0.19694638556693236,0.28,0.19694638556693236,0.0,0.0,0.006,0.03428932159955305,1.4,0.9847319278346618,3.6,0.9847319278346619,1.31,0.9815983667138778,0.09,0.37859388972001823,18.56,1.028090315570425,17.31,2.0185753552063557,1.44,1.0280903155704253,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,46.0,46.0,100,3.55,1.0087996667707457,0.71,0.2017599333541491,0.29,0.2017599333541491,0.0,0.0,0.01,0.043808582711518065,1.45,1.0087996667707455,3.55,1.0087996667707457,1.34,1.0271073434405458,0.11,0.3993681878855018,18.48,1.0586822378825864,17.36,1.9670004852797849,1.52,1.0586822378825862,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,47.0,47.0,100,3.54,1.0092501466860724,0.708,0.2018500293372145,0.292,0.20185002933721446,0.0,0.0,0.0020000000000000005,0.020000000000000004,1.46,1.0092501466860724,3.54,1.0092501466860724,1.29,0.9877532918986227,0.17,0.47258156262526085,18.41,1.1728838670800135,17.37,1.8676133962840928,1.59,1.1728838670800132,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,48.0,48.0,100,3.47,0.9995453511926854,0.6940000000000001,0.1999090702385371,0.306,0.19990907023853707,0.0,0.0,0.013999999999999999,0.05128647999524855,1.53,0.9995453511926855,3.47,0.9995453511926854,1.39,0.9938701010583715,0.14,0.4499158170416356,18.38,1.1080969216989947,17.24,2.0056485890170945,1.62,1.1080969216989947,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,49.0,49.0,100,3.47,0.9995453511926854,0.6940000000000001,0.1999090702385371,0.306,0.19990907023853707,0.0,0.0,0.0,0.0,1.53,0.9995453511926855,3.47,0.9995453511926854,1.41,1.0159833769418782,0.12,0.4089898865164361,18.4,1.0636320469566216,17.16,2.092410528118663,1.6,1.0636320469566207,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,50.0,50.0,100,3.39,1.003981970943601,0.6779999999999999,0.20079639418872022,0.322,0.20079639418872025,0.0,0.0,0.015999999999999997,0.054531984868858144,1.61,1.0039819709436009,3.39,1.003981970943601,1.49,1.0100005000498813,0.12,0.40898988651643614,18.29,1.121822110891406,17.17,2.030350519571247,1.71,1.1218221108914055,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,51.0,51.0,100,3.36,1.0300534457056592,0.672,0.2060106891411318,0.32800000000000007,0.2060106891411318,0.0,0.0,0.006000000000000001,0.03428932159955306,1.64,1.0300534457056592,3.36,1.0300534457056592,1.51,1.0298082590973185,0.13,0.44164522532288863,18.29,1.1036669824185226,17.12,1.9862151205371754,1.71,1.1036669824185228,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,52.0,52.0,100,3.33,1.0352865216055802,0.6659999999999999,0.20705730432111608,0.33399999999999996,0.20705730432111608,0.0,0.0,0.006000000000000001,0.034289321599553065,1.67,1.0352865216055802,3.33,1.0352865216055802,1.55,1.0187633620614691,0.12,0.40898988651643614,18.27,1.0996326291957323,17.08,2.013489859458302,1.73,1.0996326291957326,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,53.0,53.0,100,3.29,1.0473149893268439,0.6579999999999999,0.20946299786536873,0.342,0.20946299786536873,0.0,0.0,0.007999999999999998,0.03938927711338646,1.71,1.0473149893268439,3.29,1.0473149893268439,1.57,1.0274514906585932,0.14,0.47183287573701627,18.21,1.1307903734498586,17.12,1.7938165396098273,1.79,1.1307903734498577,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,54.0,54.0,100,3.22,1.0306416555826872,0.644,0.20612833111653744,0.35600000000000004,0.20612833111653744,0.0,0.0,0.013999999999999999,0.05863773391242059,1.78,1.0306416555826867,3.22,1.0306416555826872,1.64,1.0300534457056592,0.14,0.47183287573701627,18.13,1.125058921015951,17.1,1.7837651700316888,1.87,1.1250589210159507,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,55.0,55.0,100,3.17,1.015585615009459,0.634,0.20311712300189183,0.366,0.20311712300189186,0.0,0.0,0.01,0.05222329678670936,1.83,1.015585615009459,3.17,1.015585615009459,1.74,1.0310336090692207,0.09,0.42864597716224256,18.13,1.069834311725631,17.13,1.7445731149869736,1.87,1.0698343117256308,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,56.0,56.0,100,3.15,1.0286305498481016,0.63,0.20572610996962035,0.37,0.20572610996962032,0.0,0.0,0.003999999999999999,0.02814105882725793,1.85,1.0286305498481016,3.15,1.0286305498481016,1.7,1.0588730430094633,0.15,0.4793724854411023,18.03,1.1759801413838982,17.07,1.6832808272639308,1.97,1.175980141383898,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,57.0,57.0,100,3.11,1.003981970943601,0.622,0.20079639418872022,0.37799999999999995,0.20079639418872022,0.0,0.0,0.008000000000000002,0.03938927711338649,1.89,1.003981970943601,3.11,1.003981970943601,1.79,0.9877532918986228,0.1,0.3892494720807615,18.05,1.113507516768068,17.14,1.5700479308131021,1.95,1.1135075167680684,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,58.0,58.0,100,3.06,1.0329911456884355,0.612,0.2065982291376872,0.38799999999999996,0.2065982291376872,0.0,0.0,0.01,0.05945883900105632,1.94,1.0329911456884355,3.06,1.0329911456884355,1.82,1.0188129357147944,0.12,0.40898988651643603,18.01,1.0963207522979719,17.06,1.6256777918235468,1.99,1.096320752297972,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,59.0,59.0,100,3.03,1.0294158390548347,0.606,0.20588316781096694,0.39399999999999996,0.205883167810967,0.0,0.0,0.006000000000000001,0.03428932159955306,1.97,1.029415839054835,3.03,1.0294158390548347,1.83,1.0352865216055802,0.14,0.47183287573701627,17.96,1.09101009633414,17.14,1.557127632741281,2.04,1.0910100963341403,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,60.0,60.0,100,3.01,1.019952464727171,0.602,0.20399049294543412,0.39799999999999996,0.20399049294543417,0.0,0.0,0.003999999999999999,0.028141058827257932,1.99,1.0199524647271705,3.01,1.019952464727171,1.87,1.0115993936995678,0.12,0.43298354180586063,17.98,1.0442724982039175,17.14,1.5110368371526632,2.02,1.0442724982039173,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,61.0,61.0,100,2.97,0.9687542766279015,0.594,0.1937508553255803,0.406,0.19375085532558026,0.0,0.0,0.008,0.03938927711338647,2.03,0.9687542766279014,2.97,0.9687542766279015,1.91,0.9438262980061964,0.12,0.43298354180586063,17.92,1.0605887444473874,17.14,1.570047930813103,2.08,1.0605887444473867,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,62.0,62.0,100,2.94,0.940878592195893,0.588,0.1881757184391786,0.41200000000000003,0.1881757184391786,0.0,0.0,0.006000000000000001,0.034289321599553065,2.06,0.9408785921958929,2.94,0.940878592195893,1.94,0.9408785921958928,0.12,0.4329835418058606,17.91,0.9649933270298402,17.14,1.524347848634413,2.09,0.9649933270298406,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
5,63.0,63.0,100,2.93,0.9347932305266143,0.586,0.18695864610532292,0.414,0.18695864610532287,0.0,0.0,0.0020000000000000005,0.02,2.07,0.9347932305266143,2.93,0.9347932305266143,1.98,0.9209130295966109,0.09,0.40439504637835705,17.91,0.9857059204530328,17.09,1.5380362660079105,2.09,0.9857059204530334,5.0,0.0,5.0,0.0,1.0,0.0,0.25,0.0,0.63,0.7608474807008886
